ueid,session_id,avgcqi,avgmcs,avgri,avg_rv0_tx,tbler,session_rca
17123,134588,2.44,4.79,1.93,7.0,76.92,Channel Quality Bad
17123,133688,3.48,2.14,3.06,9.0,76.92,Channel Quality Bad
17207,167288,1.33,10.78,2.9,7.67,0.0,Channel Quality Bad
17208,149887,9.29,13.98,2.8,2.0,0.0,No_TX
17123,132038,3.76,10.05,3.17,6.0,76.92,Channel Quality Bad
17019,201039,14.32,13.59,3.04,8.5,0.0,Good UE
17123,130088,0.43,25.75,2.57,8.0,76.92,Channel Quality Bad
17208,145687,6.97,15.24,2.61,3.0,0.0,No_TX
17024,256089,3.4,25.79,3.53,0.0,0.0,No_TX
17207,180338,2.54,15.02,2.01,8.0,0.0,Channel Quality Bad
17207,179663,3.23,10.83,3.13,8.0,0.0,Channel Quality Bad
17123,144788,3.39,14.02,1.84,8.0,76.92,Channel Quality Bad
17208,157912,7.12,18.78,2.41,2.5,0.0,No_TX
17123,140138,4.85,5.69,2.19,6.0,76.92,Channel Quality Bad
17207,175313,3.51,5.98,3.25,7.0,0.0,Channel Quality Bad
17208,154162,6.23,16.99,2.33,0.75,0.0,No_TX
17207,174263,3.39,20.12,2.39,8.67,0.0,Channel Quality Bad
17019,208539,12.95,9.18,2.23,8.5,0.0,Good UE
17207,172613,3.1,11.67,2.15,4.67,0.0,Channel Quality Bad
17123,135188,0.76,5.36,2.11,8.0,76.92,Channel Quality Bad
17207,171488,1.91,14.2,1.41,7.67,0.0,Channel Quality Bad
17207,171113,2.18,10.91,1.98,8.33,0.0,Channel Quality Bad
17208,148612,9.9,11.53,1.75,2.75,0.0,No_TX
17207,166388,2.18,11.79,2.4,7.33,0.0,Channel Quality Bad
17208,147262,4.27,17.2,2.56,1.0,0.0,No_TX
17207,176663,2.34,3.03,2.61,7.0,0.0,Channel Quality Bad
17021,126824,12.63,19.15,2.43,7.11,0.0,Good UE
17205,181049,14.17,10.63,1.27,7.5,0.0,Good UE
17205,180974,13.61,8.05,3.01,4.5,0.0,Good UE
17017,88723,12.03,11.17,2.55,8.5,0.0,Good UE
17023,143324,7.73,3.88,2.83,9.0,0.0,MCS Limitation
17021,125399,11.83,15.35,2.96,6.78,0.0,Good UE
17206,87821,10.96,8.88,3.65,6.0,0.0,Good UE
17019,69821,13.1,10.26,2.87,6.0,0.0,Good UE
17206,87746,10.23,11.41,3.36,5.67,0.0,Good UE
17023,142499,14.7,1.24,3.8,7.0,0.0,MCS Limitation
17022,50247,11.36,15.39,2.48,7.67,0.0,Good UE
17017,86548,13.38,11.32,2.41,8.0,0.0,Good UE
17209,104696,13.1,14.13,2.72,7.0,0.93,Good UE
17023,142199,14.55,2.03,1.72,9.0,0.0,MCS Limitation
17023,141749,10.83,3.45,2.68,7.0,0.0,MCS Limitation
17019,68471,9.28,21.1,2.61,3.5,0.0,Good UE
17206,85946,13.06,6.69,2.35,7.67,0.0,Good UE
17017,84823,13.44,9.72,2.81,4.5,0.0,Good UE
17209,102896,12.2,14.5,2.55,8.33,0.93,Good UE
17021,122549,13.07,14.53,2.16,8.11,0.0,Good UE
17164,155849,6.46,1.77,1.58,9.0,0.0,MCS Limitation
17204,82497,10.03,16.15,3.12,7.0,2.63,Good UE
17205,175574,9.12,24.14,3.09,8.0,0.0,Good UE
17019,64571,13.57,8.27,3.96,5.5,0.0,Good UE
17164,154724,13.58,3.58,1.26,8.0,0.0,MCS Limitation
17021,120899,11.82,10.9,2.9,8.33,0.0,Good UE
17021,120374,10.1,6.68,2.13,8.0,0.0,Good UE
17022,44997,12.36,13.99,2.2,7.0,0.0,Good UE
17019,62546,11.25,8.5,3.74,7.0,0.0,Good UE
17209,100421,10.52,20.17,3.0,5.33,0.93,Good UE
17022,44097,10.52,11.82,2.35,7.11,0.0,Good UE
17020,27822,13.7,4.37,2.57,9.0,0.0,Good UE
17017,79798,12.11,11.39,2.84,8.0,0.0,Good UE
17020,27372,14.28,14.02,2.34,8.0,0.0,Good UE
17164,151199,9.29,0.67,3.17,9.0,0.0,MCS Limitation
17022,41097,11.28,12.9,2.57,6.67,0.0,Good UE
17205,170399,10.95,15.74,2.28,8.0,0.0,Good UE
17021,116249,12.44,12.07,2.65,7.89,0.0,Good UE
17018,94874,11.32,21.63,1.85,8.67,0.0,Good UE
17204,74022,12.34,11.43,2.64,6.5,2.63,Good UE
17018,93674,12.82,17.42,3.24,7.33,0.0,Good UE
17209,96371,12.69,10.78,2.46,8.0,0.93,Good UE
17017,75523,10.37,14.14,1.68,8.25,0.0,Good UE
17164,145274,9.64,1.43,3.75,5.0,0.0,MCS Limitation
17021,111824,12.58,13.42,2.31,8.11,0.0,Good UE
17023,132149,11.65,4.37,1.85,8.0,0.0,MCS Limitation
17023,131849,12.62,4.01,3.42,9.0,0.0,MCS Limitation
17209,93896,12.86,7.82,2.87,8.0,0.93,Good UE
17164,161849,8.73,1.85,2.39,8.0,0.0,MCS Limitation
17022,53472,12.58,19.63,2.52,7.22,0.0,Good UE
17019,72371,11.14,13.95,3.75,7.5,0.0,Good UE
17204,88572,10.64,7.42,3.2,9.0,2.63,Good UE
17204,88497,12.68,23.75,3.26,8.0,2.63,Good UE
17204,87747,12.93,8.34,3.13,9.0,2.63,Good UE
17022,51597,12.05,9.88,2.26,7.67,0.0,Good UE
17022,51222,11.08,11.26,2.5,7.89,0.0,Good UE
17204,85197,13.22,14.25,1.7,8.0,2.63,Good UE
17164,158099,7.35,3.6,3.61,9.0,0.0,MCS Limitation
17209,90896,12.15,20.51,1.97,7.33,0.93,Good UE
17017,88048,11.32,11.82,2.66,6.75,0.0,Good UE
17025,66822,10.78,17.01,2.67,5.5,0.0,Good UE
17023,127949,14.83,4.64,1.92,8.0,0.0,MCS Limitation
17017,86248,12.03,16.16,2.36,8.25,0.0,Good UE
17209,106496,14.05,13.13,2.26,7.33,0.93,Good UE
17023,127274,11.66,4.34,2.08,5.0,0.0,MCS Limitation
17025,65847,11.07,20.74,2.89,6.0,0.0,Good UE
17164,151949,12.66,1.0,1.86,9.0,0.0,MCS Limitation
17025,63972,14.34,15.52,3.18,8.5,0.0,Good UE
17018,101624,10.36,14.03,2.14,7.33,0.0,Good UE
17022,46497,11.86,16.22,2.24,7.56,0.0,Good UE
17164,151349,6.2,2.23,3.52,3.0,0.0,MCS Limitation
17022,45972,10.75,14.68,2.24,7.33,0.0,Good UE
17022,44622,12.91,13.2,2.81,7.78,0.0,Good UE
17164,150599,9.74,4.02,3.26,5.0,0.0,MCS Limitation
17164,149999,11.22,1.58,2.17,7.0,0.0,MCS Limitation
17205,173099,13.55,17.99,2.83,6.0,0.0,Good UE
17023,138449,8.11,0.47,1.34,5.0,0.0,MCS Limitation
17022,42672,12.18,14.6,2.8,8.0,0.0,Good UE
17022,42447,11.38,14.64,2.52,7.56,0.0,Good UE
17019,61196,12.57,6.91,3.56,8.0,0.0,Good UE
17023,136649,13.99,0.95,2.39,6.0,0.0,MCS Limitation
17020,26322,12.18,19.47,2.51,8.5,0.0,Good UE
17023,136349,8.68,3.2,3.37,8.0,0.0,MCS Limitation
17017,78523,13.85,10.15,2.46,6.75,0.0,Good UE
17022,41697,12.54,10.88,2.48,6.67,0.0,Good UE
17025,59922,13.13,12.99,3.76,7.5,0.0,Good UE
17206,78071,10.99,16.99,2.82,8.67,0.0,Good UE
17209,95546,11.71,15.11,2.48,6.33,0.93,Good UE
17205,168374,10.34,22.59,2.01,9.0,0.0,Good UE
17164,146399,9.19,0.82,3.16,9.0,0.0,MCS Limitation
17018,96299,10.59,7.85,2.22,7.33,0.0,Good UE
17204,74847,11.29,13.37,2.02,8.0,2.63,Good UE
17205,168149,11.73,9.41,2.61,7.0,0.0,Good UE
17204,74772,11.93,20.09,2.69,8.0,2.63,Good UE
17022,38397,12.07,11.3,2.41,7.44,0.0,Good UE
17020,24147,12.09,7.22,2.46,8.5,0.0,Good UE
17017,74773,10.76,12.18,2.46,7.0,0.0,Good UE
17022,37422,12.15,18.39,2.15,7.89,0.0,Good UE
17209,94121,10.49,13.56,2.77,7.67,0.93,Good UE
17019,55871,10.76,4.17,3.57,7.0,0.0,Good UE
17209,93071,13.83,12.45,2.45,8.67,0.93,Good UE
17021,126974,12.42,16.32,2.31,8.33,0.0,Good UE
17023,127724,9.67,0.5,2.21,6.0,0.0,MCS Limitation
17017,89848,12.93,17.73,3.38,5.25,0.0,Good UE
17206,74171,10.7,15.55,2.16,5.67,0.0,Good UE
17209,91121,13.8,10.04,3.31,8.0,0.93,Good UE
17164,160799,13.0,1.5,3.22,8.0,0.0,MCS Limitation
17019,70571,11.49,13.96,1.58,8.5,0.0,Good UE
17025,70197,12.5,24.36,2.57,7.5,0.0,Good UE
17209,108221,11.92,7.08,1.86,8.67,0.93,Good UE
17209,108071,11.65,3.21,2.32,6.33,0.93,Good UE
17023,142949,14.67,0.64,3.74,3.0,0.0,MCS Limitation
17019,69746,7.35,14.56,1.9,7.5,0.0,Good UE
17017,87523,12.97,14.02,2.81,6.25,0.0,Good UE
17021,122174,12.74,15.04,2.39,7.22,0.0,Good UE
17022,48972,11.58,13.51,2.77,7.33,0.0,Good UE
17164,158549,10.81,2.5,3.23,8.0,0.0,MCS Limitation
17164,158249,7.18,0.88,3.51,8.0,0.0,MCS Limitation
17205,172799,11.83,16.19,1.87,9.0,0.0,Good UE
17164,158174,12.65,3.2,1.45,3.0,0.0,MCS Limitation
17025,66072,11.66,11.39,2.51,8.0,0.0,Good UE
17020,31347,9.21,20.74,2.41,4.5,0.0,Good UE
17017,83023,13.06,7.85,2.29,8.5,0.0,Good UE
17206,84596,12.65,12.17,3.2,9.0,0.0,Good UE
17205,169724,10.67,1.36,3.09,7.0,0.0,Good UE
17022,44922,12.43,8.36,2.52,7.11,0.0,Good UE
17025,63147,12.77,11.57,2.88,7.0,0.0,Good UE
17164,154424,14.79,2.7,2.22,6.0,0.0,MCS Limitation
17021,116849,11.2,10.91,2.47,7.44,0.0,Good UE
17019,64346,11.77,6.11,2.54,8.0,0.0,Good UE
17209,99221,11.83,20.14,2.55,5.33,0.93,Good UE
17020,26397,12.33,6.59,1.8,8.5,0.0,Good UE
17022,43347,12.06,9.05,2.94,8.22,0.0,Good UE
17164,152399,9.67,1.8,1.75,8.0,0.0,MCS Limitation
17018,96524,9.95,10.78,2.92,7.0,0.0,Good UE
17019,59771,13.74,23.38,1.12,7.5,0.0,Good UE
17019,59021,11.0,19.07,2.31,8.5,0.0,Good UE
17020,21297,11.73,7.93,3.39,6.5,0.0,Good UE
17017,76648,10.6,10.5,2.29,8.25,0.0,Good UE
17018,94349,10.0,7.74,2.4,6.67,0.0,Good UE
17023,128324,10.74,3.05,3.04,7.0,0.0,MCS Limitation
17018,92099,11.62,19.89,2.63,8.0,0.0,Good UE
17019,55121,11.62,4.48,2.93,7.0,0.0,Good UE
17206,72746,12.28,6.26,2.75,8.33,0.0,Good UE
17019,70121,10.81,4.27,3.28,8.5,0.0,Good UE
17209,105896,10.89,18.59,2.38,6.0,0.93,Good UE
17204,85497,14.57,6.75,2.73,7.5,2.63,Good UE
17206,86171,11.63,14.8,2.74,6.67,0.0,Good UE
17204,84447,8.2,14.59,2.26,7.0,2.63,Good UE
17205,175949,11.38,24.85,1.74,8.5,0.0,Good UE
17205,174299,13.97,17.4,2.15,6.5,0.0,Good UE
17205,173774,13.92,16.97,2.49,7.5,0.0,Good UE
17017,80473,13.43,17.22,2.11,6.5,0.0,Good UE
17209,99071,13.35,13.8,2.04,8.0,0.93,Good UE
17018,96974,13.32,18.92,1.95,7.0,0.0,Good UE
17205,169274,13.89,15.45,2.18,7.5,0.0,Good UE
17020,22047,9.62,13.03,2.79,8.0,0.0,Good UE
17205,163949,14.45,10.29,2.08,8.0,0.0,Good UE
17025,69147,11.98,9.21,2.64,8.5,0.0,Good UE
17209,92246,14.25,8.97,1.8,7.67,0.93,Good UE
17019,67946,11.67,17.53,2.1,6.5,0.0,Good UE
17017,85873,12.75,18.62,1.8,7.5,0.0,Good UE
17209,104621,10.57,7.2,2.31,8.0,0.93,Good UE
17019,64496,8.88,14.24,2.84,8.5,0.0,Good UE
17019,64271,10.43,12.11,2.74,7.0,0.0,Good UE
17019,63221,14.49,9.62,2.63,8.0,0.0,Good UE
17019,62771,13.05,3.09,2.95,7.0,0.0,Good UE
17017,74098,13.2,12.18,2.21,7.75,0.0,Good UE
17017,73198,13.81,16.97,2.51,8.5,0.0,Good UE
17204,89622,12.93,18.85,2.22,5.5,2.63,Good UE
17017,87898,12.51,10.85,2.53,8.25,0.0,Good UE
17206,89546,12.95,17.83,2.62,8.0,0.0,Good UE
17020,33147,14.6,6.33,1.0,9.0,0.0,Good UE
17017,81973,11.71,12.91,2.25,7.25,0.0,Good UE
17020,23847,11.31,17.66,3.3,6.5,0.0,Good UE
17019,58421,14.08,11.38,2.0,6.0,0.0,Good UE
17019,56096,11.95,12.9,2.93,8.0,0.0,Good UE
17208,108747,11.85,8.96,2.05,1.5,0.0,No_TX
17024,108223,5.8,15.03,3.16,1.0,0.0,No_TX
17024,107848,5.59,20.9,1.78,3.0,0.0,No_TX
17024,107248,13.48,9.6,3.43,0.0,0.0,No_TX
17123,124798,4.24,25.34,2.76,8.0,76.92,Channel Quality Bad
17020,33747,13.46,2.2,1.81,4.5,0.0,Good UE
17208,104622,8.62,18.36,2.36,2.5,0.0,No_TX
17208,103722,7.98,13.99,2.41,2.5,0.0,No_TX
17123,122623,3.38,26.78,2.34,7.0,76.92,Channel Quality Bad
17208,101547,4.92,13.49,2.27,2.5,0.0,No_TX
17024,101098,8.21,11.01,1.95,2.0,0.0,No_TX
17208,99522,8.56,8.88,2.68,2.0,0.0,No_TX
17207,189224,3.45,10.12,1.77,7.33,0.0,Channel Quality Bad
17207,188249,2.56,14.5,2.22,8.0,0.0,Channel Quality Bad
17020,26247,14.52,23.79,2.55,6.5,0.0,Good UE
17123,115798,1.27,6.92,2.11,7.0,76.92,Channel Quality Bad
17207,187799,3.07,5.41,2.75,6.33,0.0,Channel Quality Bad
17019,60071,13.09,17.91,3.14,7.5,0.0,Good UE
17208,97047,9.94,19.85,2.61,1.5,0.0,No_TX
17207,187574,0.73,13.98,2.71,7.0,0.0,Channel Quality Bad
17208,96372,6.59,8.9,2.18,1.75,0.0,No_TX
17207,186974,1.45,13.72,3.29,7.67,0.0,Channel Quality Bad
17208,94647,5.49,7.37,2.67,3.25,0.0,No_TX
17123,113323,3.28,12.09,2.85,8.0,76.92,Channel Quality Bad
17207,184199,3.29,13.59,3.35,8.0,0.0,Channel Quality Bad
17208,92922,2.05,9.64,2.23,3.0,0.0,No_TX
17207,183374,3.18,7.8,3.63,6.0,0.0,Channel Quality Bad
17207,183074,3.6,7.46,2.95,7.67,0.0,Channel Quality Bad
17207,182624,2.93,17.27,2.32,7.0,0.0,Channel Quality Bad
17204,88272,9.8,13.65,2.13,8.5,2.63,Good UE
17208,103272,5.96,15.76,2.55,1.75,0.0,No_TX
17207,195374,1.94,17.46,2.55,7.33,0.0,Channel Quality Bad
17024,101248,2.44,18.7,1.28,0.0,0.0,No_TX
17208,100047,6.06,17.83,2.15,2.75,0.0,No_TX
17205,174899,14.55,18.9,1.48,9.0,0.0,Good UE
17208,96897,5.17,8.74,2.44,1.25,0.0,No_TX
17123,116848,0.83,4.11,3.27,8.0,76.92,Channel Quality Bad
17208,108897,5.84,15.06,2.44,2.75,0.0,No_TX
17024,91498,1.13,13.27,3.33,0.0,0.0,No_TX
17123,111673,1.56,8.23,3.64,7.0,76.92,Channel Quality Bad
17207,185249,1.55,11.8,2.73,6.33,0.0,Channel Quality Bad
17208,106197,8.88,12.64,2.06,1.0,0.0,No_TX
17123,125773,0.35,25.88,1.16,6.0,76.92,Channel Quality Bad
17209,106946,10.74,14.56,1.88,6.67,0.93,Good UE
17205,173249,11.94,13.42,2.68,6.5,0.0,Good UE
17024,102148,7.35,15.48,3.29,1.0,0.0,No_TX
17024,101848,0.56,17.77,1.64,0.0,0.0,No_TX
17208,102147,8.28,14.57,2.51,1.25,0.0,No_TX
17208,101247,5.48,15.51,3.44,1.25,0.0,No_TX
17208,100722,7.12,12.96,2.09,3.25,0.0,No_TX
17207,193949,2.15,22.83,2.13,7.67,0.0,Channel Quality Bad
17208,99597,6.89,11.37,2.48,2.75,0.0,No_TX
17205,169424,12.87,8.33,1.58,8.0,0.0,Good UE
17208,97272,8.5,16.89,2.22,1.75,0.0,No_TX
17123,116473,4.61,3.45,2.28,9.0,76.92,Channel Quality Bad
17024,96748,6.2,14.75,1.71,4.0,0.0,No_TX
17207,189449,2.15,11.29,1.49,8.33,0.0,Channel Quality Bad
17208,95847,9.63,7.4,1.73,0.5,0.0,No_TX
17207,187274,3.49,19.4,2.29,7.67,0.0,Channel Quality Bad
17123,113848,2.62,23.04,3.66,8.0,76.92,Channel Quality Bad
17208,93972,5.49,11.91,2.9,1.5,0.0,No_TX
17024,94198,6.58,3.75,2.19,3.0,0.0,No_TX
17123,111523,0.67,1.69,1.02,7.0,76.92,Channel Quality Bad
17207,181649,1.83,15.51,2.4,6.67,0.0,Channel Quality Bad
17207,191849,3.26,16.47,2.94,8.0,0.0,Channel Quality Bad
17207,183674,2.8,9.3,1.68,6.67,0.0,Channel Quality Bad
17019,71936,14.12,12.05,1.89,8.0,0.0,Good UE
17164,161864,6.73,0.51,3.65,8.0,0.0,MCS Limitation
17209,107261,10.08,16.47,2.49,7.33,0.93,Good UE
17020,34287,11.65,19.92,2.91,8.5,0.0,Good UE
17023,142064,8.8,2.3,2.45,9.0,0.0,MCS Limitation
17206,87911,13.37,15.84,2.74,9.0,0.0,Good UE
17019,68411,13.84,9.0,2.26,6.5,0.0,Good UE
17017,87463,12.95,16.73,2.46,7.0,0.0,Good UE
17018,105989,9.04,12.11,1.62,9.0,0.0,Good UE
17164,158039,12.44,0.98,2.83,8.0,0.0,MCS Limitation
17206,86411,13.38,15.72,1.86,8.33,0.0,Good UE
17017,86938,14.16,15.54,2.58,8.75,0.0,Good UE
17021,122339,11.39,16.45,2.07,8.44,0.0,Good UE
17025,68562,9.83,15.56,3.17,9.0,0.0,Good UE
17022,49812,12.71,16.28,2.14,7.0,0.0,Good UE
17018,104414,14.39,14.59,2.77,7.0,0.0,Good UE
17017,85888,12.23,17.91,2.34,7.5,0.0,Good UE
17021,121139,11.98,9.57,1.77,7.0,0.0,Good UE
17164,156539,14.07,2.11,2.82,6.0,0.0,MCS Limitation
17023,139364,13.65,1.31,3.52,5.0,0.0,MCS Limitation
17021,121064,11.55,14.52,2.35,7.33,0.0,Good UE
17018,103664,13.06,14.17,2.49,7.67,0.0,Good UE
17023,139214,12.47,2.58,3.07,7.0,0.0,MCS Limitation
17164,155939,13.21,4.57,3.5,9.0,0.0,MCS Limitation
17017,85288,13.72,16.88,2.21,6.0,0.0,Good UE
17205,175289,14.24,20.26,2.58,6.0,0.0,Good UE
17019,65336,12.91,16.5,2.76,8.5,0.0,Good UE
17021,119564,12.59,17.88,2.57,7.56,0.0,Good UE
17020,28962,11.54,17.99,1.97,6.0,0.0,Good UE
17206,83036,9.94,4.88,2.98,5.33,0.0,Good UE
17023,136889,11.89,2.51,3.67,9.0,0.0,MCS Limitation
17022,46437,13.18,10.75,2.79,7.0,0.0,Good UE
17206,82511,12.19,14.43,2.2,7.33,0.0,Good UE
17018,100214,12.28,15.35,2.69,8.33,0.0,Good UE
17019,63311,14.24,17.74,1.78,7.0,0.0,Good UE
17209,99461,12.84,11.88,2.36,7.33,0.93,Good UE
17164,152789,12.33,2.88,3.25,7.0,0.0,MCS Limitation
17164,152639,14.95,2.11,2.21,6.0,0.0,MCS Limitation
17017,80263,12.94,12.94,2.73,8.25,0.0,Good UE
17021,116564,12.35,13.96,3.47,7.78,0.0,Good UE
17019,62111,11.11,12.55,3.18,7.5,0.0,Good UE
17209,98036,8.57,11.49,3.28,6.67,0.93,Good UE
17164,151814,8.49,4.49,2.56,8.0,0.0,MCS Limitation
17204,77112,7.82,4.3,3.16,6.0,2.63,Good UE
17018,97514,14.29,13.33,2.0,5.67,0.0,Good UE
17022,42837,12.9,10.57,2.76,7.33,0.0,Good UE
17019,59561,11.53,17.49,1.79,7.5,0.0,Good UE
17021,115139,12.43,11.98,2.27,6.44,0.0,Good UE
17206,78386,11.34,20.8,2.32,6.0,0.0,Good UE
17017,77713,13.34,10.43,2.32,8.75,0.0,Good UE
17023,132839,12.89,0.04,1.16,7.0,0.0,MCS Limitation
17022,41112,12.26,10.56,2.87,6.56,0.0,Good UE
17206,77261,12.94,9.88,2.37,8.67,0.0,Good UE
17021,113414,12.72,11.33,2.32,6.0,0.0,Good UE
17020,21912,14.37,16.05,2.81,7.0,0.0,Good UE
17023,131039,7.65,3.66,2.11,4.0,0.0,MCS Limitation
17022,39987,12.88,14.63,1.79,7.56,0.0,Good UE
17206,76286,10.8,5.69,2.89,7.33,0.0,Good UE
17164,147164,9.97,3.78,1.97,5.0,0.0,MCS Limitation
17018,92564,12.36,11.59,3.66,8.0,0.0,Good UE
17206,74711,11.11,10.84,1.81,7.67,0.0,Good UE
17020,18987,8.85,17.05,3.69,8.5,0.0,Good UE
17023,128489,11.48,3.6,3.54,7.0,0.0,MCS Limitation
17204,87612,11.75,12.39,1.66,7.5,2.63,Good UE
17021,126989,10.46,10.77,2.27,8.11,0.0,Good UE
17021,126914,12.37,14.3,2.7,7.11,0.0,Good UE
17025,72012,8.96,12.85,2.62,7.0,0.0,Good UE
17206,72761,12.81,16.88,2.86,7.67,0.0,Good UE
17209,105536,12.29,20.04,1.86,6.67,0.93,Good UE
17021,126389,12.36,12.88,2.66,7.67,0.0,Good UE
17020,34587,10.92,5.89,3.37,3.0,0.0,Good UE
17204,86712,12.12,17.18,2.54,6.0,2.63,Good UE
17019,69911,11.64,16.55,3.04,8.5,0.0,Good UE
17023,127289,11.31,1.74,1.07,8.0,0.0,MCS Limitation
17023,127064,6.65,0.82,1.35,9.0,0.0,MCS Limitation
17023,144464,11.32,0.31,1.29,8.0,0.0,MCS Limitation
17025,67962,14.16,17.46,3.88,7.0,0.0,Good UE
17022,36612,12.63,14.91,2.72,7.89,0.0,Good UE
17021,122939,12.01,10.84,2.23,7.67,0.0,Good UE
17164,159989,9.54,2.05,3.67,6.0,0.0,MCS Limitation
17206,87086,8.85,17.7,2.44,8.33,0.0,Good UE
17209,100886,12.45,18.03,1.37,8.67,0.93,Good UE
17025,64287,13.39,12.37,1.98,6.5,0.0,Good UE
17018,103139,12.87,15.78,3.33,8.0,0.0,Good UE
17017,83038,12.71,15.46,2.9,6.5,0.0,Good UE
17164,157214,8.5,0.74,3.9,9.0,0.0,MCS Limitation
17023,140189,10.01,0.47,1.59,7.0,0.0,MCS Limitation
17025,61887,14.15,13.42,3.18,7.0,0.0,Good UE
17021,117689,11.77,14.8,2.24,7.89,0.0,Good UE
17021,117239,11.78,13.49,2.09,7.56,0.0,Good UE
17018,99914,13.8,9.5,1.92,5.0,0.0,Good UE
17017,80713,9.95,17.56,1.97,6.25,0.0,Good UE
17020,23337,13.79,19.88,3.16,8.5,0.0,Good UE
17019,57611,11.97,8.74,1.99,7.5,0.0,Good UE
17206,78911,13.18,16.84,2.14,7.67,0.0,Good UE
17204,75837,10.53,9.05,2.77,7.0,2.63,Good UE
17021,114389,12.55,13.52,2.18,6.78,0.0,Good UE
17021,113714,11.31,13.3,2.19,8.22,0.0,Good UE
17022,42912,11.54,9.84,2.57,7.56,0.0,Good UE
17023,133739,14.21,4.74,1.1,9.0,0.0,MCS Limitation
17019,72386,11.75,6.53,1.84,7.5,0.0,Good UE
17206,77411,10.23,16.18,3.14,8.33,0.0,Good UE
17021,109814,12.88,8.9,2.04,6.89,0.0,Good UE
17206,74486,12.26,15.14,2.45,7.0,0.0,Good UE
17204,72837,12.27,13.35,3.45,7.5,2.63,Good UE
17021,109139,11.91,18.26,2.79,7.22,0.0,Good UE
17020,35562,11.67,13.48,1.56,5.5,0.0,Good UE
17019,69461,12.95,10.99,2.42,8.5,0.0,Good UE
17209,107411,12.44,9.8,2.44,9.0,0.93,Good UE
17164,147239,9.08,0.9,3.17,8.0,0.0,MCS Limitation
17023,143414,10.93,4.79,3.51,8.0,0.0,MCS Limitation
17204,86412,8.91,9.19,2.69,8.0,2.63,Good UE
17206,87011,11.6,9.12,2.21,5.33,0.0,Good UE
17204,86037,10.75,16.41,2.18,8.0,2.63,Good UE
17206,86786,12.16,16.21,2.65,8.0,0.0,Good UE
17017,87238,11.23,13.83,2.31,8.0,0.0,Good UE
17020,31887,12.0,24.56,2.46,8.0,0.0,Good UE
17023,140414,10.06,0.3,2.2,9.0,0.0,MCS Limitation
17164,161639,9.44,1.51,1.45,7.0,0.0,MCS Limitation
17209,102686,13.48,20.27,3.11,8.33,0.93,Good UE
17164,161489,9.01,1.06,2.9,6.0,0.0,MCS Limitation
17022,51012,11.12,13.01,2.79,6.67,0.0,Good UE
17018,101939,10.36,1.29,3.03,8.33,0.0,Good UE
17019,63986,10.62,15.69,2.74,6.0,0.0,Good UE
17205,173939,11.42,17.27,1.99,6.0,0.0,Good UE
17017,83563,9.85,12.92,1.59,6.5,0.0,Good UE
17020,26862,10.41,17.85,3.36,8.0,0.0,Good UE
17021,115589,12.02,10.94,2.66,8.11,0.0,Good UE
17021,114689,10.41,17.92,2.49,7.44,0.0,Good UE
17205,170189,14.0,11.69,2.84,8.0,0.0,Good UE
17209,96386,14.5,13.95,1.57,8.33,0.93,Good UE
17022,47937,11.09,9.94,2.8,7.11,0.0,Good UE
17022,47712,10.81,14.16,2.46,7.33,0.0,Good UE
17023,132014,11.75,0.02,1.15,7.0,0.0,MCS Limitation
17025,59112,10.09,12.97,2.84,9.0,0.0,Good UE
17021,111314,13.6,12.94,2.42,6.78,0.0,Good UE
17025,56937,14.43,21.54,1.76,6.5,0.0,Good UE
17017,75988,10.67,12.18,2.32,8.0,0.0,Good UE
17018,92414,12.53,18.21,2.86,8.33,0.0,Good UE
17023,127964,13.05,1.77,3.91,8.0,0.0,MCS Limitation
17025,56037,12.6,11.11,2.03,8.5,0.0,Good UE
17023,127139,11.48,1.78,2.95,9.0,0.0,MCS Limitation
17020,32787,11.34,16.08,2.94,8.5,0.0,Good UE
17025,69012,5.91,11.44,2.89,7.0,0.0,Good UE
17019,66611,11.51,14.57,2.16,8.0,0.0,Good UE
17019,65711,14.83,10.29,2.52,6.5,0.0,Good UE
17019,64886,13.71,10.52,1.96,8.0,0.0,Good UE
17206,83261,13.33,8.63,3.18,6.0,0.0,Good UE
17205,172589,11.2,11.81,2.34,9.0,0.0,Good UE
17017,76513,11.92,16.09,2.61,6.0,0.0,Good UE
17020,21612,9.41,13.24,3.09,6.5,0.0,Good UE
17025,57762,14.11,20.13,2.89,8.0,0.0,Good UE
17019,57236,12.93,18.96,1.55,7.0,0.0,Good UE
17018,92714,12.62,12.31,2.49,7.33,0.0,Good UE
17206,74261,11.34,13.84,2.82,8.0,0.0,Good UE
17018,108764,11.44,15.08,2.04,9.0,0.0,Good UE
17019,70886,11.77,10.5,2.9,8.0,0.0,Good UE
17206,89711,11.56,16.8,2.45,7.67,0.0,Good UE
17204,84387,13.47,24.26,1.91,9.0,2.63,Good UE
17205,176339,12.37,3.67,2.89,7.5,0.0,Good UE
17204,81537,13.03,8.32,1.76,6.5,2.63,Good UE
17019,59036,14.64,3.17,2.31,5.0,0.0,Good UE
17204,77937,8.38,10.74,3.71,7.0,2.63,Good UE
17019,58961,7.58,15.09,1.51,6.0,0.0,Good UE
17020,22737,13.96,17.1,3.32,8.0,0.0,Good UE
17025,58812,11.92,11.4,3.19,8.0,0.0,Good UE
17017,77038,10.71,13.68,2.22,8.25,0.0,Good UE
17017,76138,12.83,11.27,1.8,8.25,0.0,Good UE
